0,0,0,0,0,Infinity,0,0,10
0.0002,0.0236,2.25,0,0,Infinity,0,0,10
0.0007,0.0472,2.25,0,0,Infinity,0,0,10
0.0015,0.0773,3.1384,0,0,Infinity,0,0,10
0.0026,0.1067,2.934,0,0,Infinity,0,0,10
0.0039,0.1363,3.0561,0,0,Infinity,0,0,10
0.0055,0.1658,2.9588,0,0,Infinity,0,0,10
0.0075,0.1959,2.9764,0,0,Infinity,0,0,10
0.0097,0.2258,3.0368,0,0,Infinity,0,0,10
0.0123,0.2556,2.9783,0,0,Infinity,0,0,10
0.0151,0.2854,3.0262,0,0,Infinity,0,0,10
0.0182,0.3151,2.981,0,0,Infinity,0,0,10
0.0217,0.3452,2.9857,0,0,Infinity,0,0,10
0.0254,0.3752,3.0206,0,0,Infinity,0,0,10
0.0295,0.4051,2.9864,0,0,Infinity,0,0,10
0.0339,0.4352,2.9889,0,0,Infinity,0,0,10
0.0385,0.4653,3.0166,0,0,Infinity,0,0,10
0.0435,0.4954,2.9892,0,0,Infinity,0,0,10
0.0487,0.5254,3.0138,0,0,Infinity,0,0,10
0.0542,0.5552,3.0115,0,0,Infinity,0,0,10
0.0601,0.5852,2.9682,0,0,Infinity,0,0,10
0.0663,0.6154,3.0118,0,0,Infinity,0,0,10
0.0727,0.6453,3.0101,0,0,Infinity,0,0,10
0.0795,0.6753,2.9904,0,0,Infinity,0,0,10
0.0865,0.7052,3.0088,0,0,Infinity,0,0,10
0.0939,0.7352,2.9908,0,0,Infinity,0,0,10
0.1015,0.7652,3.0078,0,0,Infinity,0,0,10
0.1095,0.7952,2.9912,0,0,Infinity,0,0,10
0.1177,0.8252,3.0069,0,0,Infinity,0,0,10
0.1262,0.8551,3.006,0,0,Infinity,0,0,10
0.1351,0.885,2.9912,0,0,Infinity,0,0,10
0.1443,0.9151,2.9918,0,0,Infinity,0,0,10
0.1538,0.9452,3.0055,0,0,Infinity,0,0,10
0.1635,0.9752,3.0049,0,0,Infinity,0,0,10
0.1735,1.0051,3.0043,0,0,Infinity,0,0,10
0.1839,1.0351,2.9916,0,0,Infinity,0,0,10
0.1945,1.0651,3.0039,0,0,Infinity,0,0,10
0.2055,1.0951,2.9919,0,0,Infinity,0,0,10
0.2167,1.1251,3.0148,0,0,Infinity,0,0,10
0.2282,1.155,2.9915,0,0,Infinity,0,0,10
0.2402,1.1851,2.992,0,0,Infinity,0,0,10
0.2523,1.2152,3.0133,0,0,Infinity,0,0,10
0.2648,1.2451,2.9917,0,0,Infinity,0,0,10
0.2775,1.2752,3.0021,0,0,Infinity,0,0,10
0.2906,1.3052,3.0018,0,0,Infinity,0,0,10
0.3039,1.3352,3.0015,0,0,Infinity,0,0,10
0.3175,1.3651,3.0012,0,0,Infinity,0,0,10
0.3314,1.395,3.001,0,0,Infinity,0,0,10
0.3457,1.425,2.9917,0,0,Infinity,0,0,10
0.3603,1.4551,3.0009,0,0,Infinity,0,0,10
0.3751,1.4851,3.0094,0,0,Infinity,0,0,10
0.3903,1.5151,2.9915,0,0,Infinity,0,0,10
0.4058,1.5451,3.0002,0,0,Infinity,0,0,10
0.4214,1.5751,3.0084,0,0,Infinity,0,0,10
0.4375,1.605,2.9915,0,0,Infinity,0,0,10
0.4539,1.6351,2.9998,0,0,Infinity,0,0,10
0.4705,1.6651,3.0076,0,0,Infinity,0,0,10
0.4875,1.6951,2.9914,0,0,Infinity,0,0,10
0.5047,1.7251,3.007,0,0,Infinity,0,0,10
0.5223,1.7551,2.9914,0,0,Infinity,0,0,10
0.5401,1.7851,3.0066,0,0,Infinity,0,0,10
0.5583,1.8151,2.9988,0,0,Infinity,0,0,10
0.5768,1.8451,2.9987,0,0,Infinity,0,0,10
0.5955,1.8751,3.0058,0,0,Infinity,0,0,10
0.6146,1.9051,2.9913,0,0,Infinity,0,0,10
0.6339,1.9351,3.0054,0,0,Infinity,0,0,10
0.6536,1.9651,2.9982,0,0,Infinity,0,0,10
0.6734,1.9951,3.0049,0,0,Infinity,0,0,10
0.6938,2.0251,2.9912,0,0,Infinity,0,0,10
0.7143,2.0551,3.0046,0,0,Infinity,0,0,10
0.7351,2.0851,3.0044,0,0,Infinity,0,0,10
0.7563,2.1151,2.9911,0,0,Infinity,0,0,10
0.7778,2.1451,3.0041,0,0,Infinity,0,0,10
0.7995,2.1751,3.0038,0,0,Infinity,0,0,10
0.8215,2.2051,2.9973,0,0,Infinity,0,0,10
0.8439,2.2351,2.9973,0,0,Infinity,0,0,10
0.8665,2.2651,3.0034,0,0,Infinity,0,0,10
0.8895,2.2951,2.9971,0,0,Infinity,0,0,10
0.9127,2.3251,3.0031,0,0,Infinity,0,0,10
0.9363,2.3551,2.9969,0,0,Infinity,0,0,10
0.9601,2.3851,3.0028,0,0,Infinity,0,0,10
0.9842,2.415,3.0026,0,0,Infinity,0,0,10
1.0088,2.4451,2.9909,0,0,Infinity,0,0,10
1.0335,2.4751,3.0082,0,0,Infinity,0,0,10
1.0585,2.5051,2.9965,0,0,Infinity,0,0,10
1.0839,2.5351,3.0021,0,0,Infinity,0,0,10
1.1096,2.5651,2.9964,0,0,Infinity,0,0,10
1.1355,2.5951,3.0019,0,0,Infinity,0,0,10
1.1617,2.6251,3.0018,0,0,Infinity,0,0,10
1.1883,2.6551,2.9962,0,0,Infinity,0,0,10
1.2151,2.6851,3.007,0,0,Infinity,0,0,10
1.2423,2.715,2.9907,0,0,Infinity,0,0,10
1.2697,2.7451,3.0068,0,0,Infinity,0,0,10
1.2975,2.7751,2.996,0,0,Infinity,0,0,10
1.3256,2.8051,3.0012,0,0,Infinity,0,0,10
1.3539,2.8351,3.0011,0,0,Infinity,0,0,10
1.3825,2.8651,3.001,0,0,Infinity,0,0,10
1.4114,2.895,3.0009,0,0,Infinity,0,0,10
1.4407,2.925,2.9957,0,0,Infinity,0,0,10
1.4703,2.9551,3.0008,0,0,Infinity,0,0,10
1.5002,2.9851,3.0007,0,0,Infinity,0,0,10
1.5303,3.0151,3.0006,0,0,Infinity,0,0,10
1.5608,3.0451,3.0005,0,0,Infinity,0,0,10
1.5915,3.0751,3.0004,0,0,Infinity,0,0,10
1.6225,3.105,3.0003,0,0,Infinity,0,0,10
1.6539,3.1351,2.9954,0,0,Infinity,0,0,10
1.6855,3.1651,3.0051,0,0,Infinity,0,0,10
1.7175,3.195,3.0001,0,0,Infinity,0,0,10
1.7498,3.225,2.9953,0,0,Infinity,0,0,10
1.7823,3.2551,3.0048,0,0,Infinity,0,0,10
1.8152,3.2851,2.9952,0,0,Infinity,0,0,10
1.8483,3.3151,3.0046,0,0,Infinity,0,0,10
1.8817,3.345,2.9998,0,0,Infinity,0,0,10
1.9155,3.375,2.9952,0,0,Infinity,0,0,10
1.9495,3.4051,3.0044,0,0,Infinity,0,0,10
1.9839,3.435,2.9997,0,0,Infinity,0,0,10
2.0185,3.465,2.9996,0,0,Infinity,0,0,10
2.0535,3.495,2.9996,0,0,Infinity,0,0,10
2.0887,3.525,2.9995,0,0,Infinity,0,0,10
2.1243,3.555,2.9995,0,0,Infinity,0,0,10
2.1602,3.5851,2.9994,0,0,Infinity,0,0,10
2.1963,3.615,3.0038,0,0,Infinity,0,0,10
2.2328,3.6451,2.995,0,0,Infinity,0,0,10
2.2695,3.6751,3.0037,0,0,Infinity,0,0,10
2.3065,3.7051,2.9993,0,0,Infinity,0,0,10
2.3439,3.7351,2.9992,0,0,Infinity,0,0,10
2.3815,3.765,3.0035,0,0,Infinity,0,0,10
2.4195,3.795,2.9949,0,0,Infinity,0,0,10
2.4577,3.825,3.0034,0,0,Infinity,0,0,10
2.4963,3.855,2.9991,0,0,Infinity,0,0,10
2.5351,3.885,2.9991,0,0,Infinity,0,0,10
2.5743,3.915,2.999,0,0,Infinity,0,0,10
2.6137,3.945,3.0032,0,0,Infinity,0,0,10
2.6535,3.975,2.9989,0,0,Infinity,0,0,10
2.6935,4.005,2.9989,0,0,Infinity,0,0,10
2.7339,4.035,2.9989,0,0,Infinity,0,0,10
2.7745,4.065,3.003,0,0,Infinity,0,0,10
2.8155,4.095,2.9988,0,0,Infinity,0,0,10
2.8567,4.125,2.9988,0,0,Infinity,0,0,10
2.8982,4.155,3.0028,0,0,Infinity,0,0,10
2.9402,4.185,2.9948,0,0,Infinity,0,0,10
2.9822,4.215,3.0068,0,0,Infinity,0,0,10
3.0248,4.245,2.9947,0,0,Infinity,0,0,10
3.0675,4.275,3.0027,0,0,Infinity,0,0,10
3.1105,4.305,2.9987,0,0,Infinity,0,0,10
3.1539,4.3351,2.9987,0,0,Infinity,0,0,10
3.1976,4.3651,3.0026,0,0,Infinity,0,0,10
3.2415,4.3951,2.9986,0,0,Infinity,0,0,10
3.2857,4.4251,3.0025,0,0,Infinity,0,0,10
3.3303,4.455,2.9986,0,0,Infinity,0,0,10
3.3751,4.485,2.9986,0,0,Infinity,0,0,10
3.4202,4.515,3.0024,0,0,Infinity,0,0,10
3.4658,4.545,2.9948,0,0,Infinity,0,0,10
3.5115,4.5751,3.0062,0,0,Infinity,0,0,10
3.5575,4.605,2.9985,0,0,Infinity,0,0,10
3.6038,4.635,2.9985,0,0,Infinity,0,0,10
3.6506,4.665,2.9985,0,0,Infinity,0,0,10
3.6975,4.695,3.0023,0,0,Infinity,0,0,10
3.7448,4.725,2.9985,0,0,Infinity,0,0,10
3.7923,4.755,3.0022,0,0,Infinity,0,0,10
3.8401,4.785,2.9985,0,0,Infinity,0,0,10
3.8883,4.8151,2.9985,0,0,Infinity,0,0,10
3.9368,4.8451,3.0022,0,0,Infinity,0,0,10
3.9855,4.875,3.0021,0,0,Infinity,0,0,10
4.0346,4.905,2.9949,0,0,Infinity,0,0,10
4.0838,4.935,3.0058,0,0,Infinity,0,0,10
4.1335,4.965,2.9949,0,0,Infinity,0,0,10
4.1835,4.995,3.0021,0,0,Infinity,0,0,10
4.2338,5.0251,2.9985,0,0,Infinity,0,0,10
4.2843,5.0551,3.0021,0,0,Infinity,0,0,10
4.3352,5.0851,2.9985,0,0,Infinity,0,0,10
4.3863,5.1151,3.002,0,0,Infinity,0,0,10
4.4378,5.1451,2.9985,0,0,Infinity,0,0,10
4.4895,5.175,3.002,0,0,Infinity,0,0,10
4.5415,5.205,2.9985,0,0,Infinity,0,0,10
4.5939,5.235,2.9985,0,0,Infinity,0,0,10
4.6465,5.265,3.002,0,0,Infinity,0,0,10
4.6995,5.295,2.9985,0,0,Infinity,0,0,10
4.7527,5.325,3.002,0,0,Infinity,0,0,10
4.8063,5.355,2.9985,0,0,Infinity,0,0,10
4.8601,5.385,3.0019,0,0,Infinity,0,0,10
4.9142,5.415,2.9985,0,0,Infinity,0,0,10
4.9687,5.445,2.9985,0,0,Infinity,0,0,10
5.0235,5.475,3.0019,0,0,Infinity,0,0,10
5.0786,5.505,2.9985,0,0,Infinity,0,0,10
5.1339,5.535,3.0019,0,0,Infinity,0,0,10
5.1895,5.565,2.9986,0,0,Infinity,0,0,10
5.2454,5.595,3.0019,0,0,Infinity,0,0,10
5.3017,5.625,2.9986,0,0,Infinity,0,0,10
5.3583,5.655,2.9986,0,0,Infinity,0,0,10
5.4151,5.685,3.0019,0,0,Infinity,0,0,10
5.4723,5.715,2.9986,0,0,Infinity,0,0,10
5.5297,5.745,3.0019,0,0,Infinity,0,0,10
5.5875,5.775,2.9986,0,0,Infinity,0,0,10
5.6456,5.805,2.9987,0,0,Infinity,0,0,10
5.7039,5.835,3.0019,0,0,Infinity,0,0,10
5.7625,5.865,3.0019,0,0,Infinity,0,0,10
5.8215,5.895,2.9955,0,0,Infinity,0,0,10
5.8808,5.9251,3.0019,0,0,Infinity,0,0,10
5.9403,5.955,3.0019,0,0,Infinity,0,0,10
6,5.9755,2.0521,0,0,Infinity,0,0,10
6.0595,5.9513,-2.4232,0,0,Infinity,0,0,10
6.1188,5.9213,-2.9998,0,0,Infinity,0,0,10
6.1777,5.8913,-2.9999,0,0,Infinity,0,0,10
6.2363,5.8613,-3.0033,0,0,Infinity,0,0,10
6.2946,5.8313,-2.9968,0,0,Infinity,0,0,10
6.3527,5.8013,-3.0001,0,0,Infinity,0,0,10
6.4103,5.7713,-3.0036,0,0,Infinity,0,0,10
6.4677,5.7413,-2.9969,0,0,Infinity,0,0,10
6.5249,5.7113,-3.0004,0,0,Infinity,0,0,10
6.5817,5.6813,-3.0004,0,0,Infinity,0,0,10
6.6381,5.6513,-3.0005,0,0,Infinity,0,0,10
6.6944,5.6213,-2.9971,0,0,Infinity,0,0,10
6.7503,5.5913,-3.0041,0,0,Infinity,0,0,10
6.8059,5.5613,-2.9972,0,0,Infinity,0,0,10
6.8612,5.5313,-3.0008,0,0,Infinity,0,0,10
6.9162,5.5013,-3.0009,0,0,Infinity,0,0,10
6.971,5.4713,-2.9974,0,0,Infinity,0,0,10
7.0254,5.4413,-3.001,0,0,Infinity,0,0,10
7.0795,5.4113,-3.001,0,0,Infinity,0,0,10
7.1333,5.3813,-3.0011,0,0,Infinity,0,0,10
7.1868,5.3513,-2.9975,0,0,Infinity,0,0,10
7.2401,5.3213,-3.0012,0,0,Infinity,0,0,10
7.2929,5.2913,-3.0013,0,0,Infinity,0,0,10
7.3456,5.2613,-2.9976,0,0,Infinity,0,0,10
7.3979,5.2313,-3.0014,0,0,Infinity,0,0,10
7.4499,5.2013,-2.9977,0,0,Infinity,0,0,10
7.5017,5.1712,-3.0015,0,0,Infinity,0,0,10
7.553,5.1412,-3.0016,0,0,Infinity,0,0,10
7.6042,5.1112,-2.9978,0,0,Infinity,0,0,10
7.655,5.0812,-3.0017,0,0,Infinity,0,0,10
7.7054,5.0513,-3.0018,0,0,Infinity,0,0,10
7.7557,5.0213,-2.994,0,0,Infinity,0,0,10
7.8056,4.9913,-3.0058,0,0,Infinity,0,0,10
7.8552,4.9613,-2.998,0,0,Infinity,0,0,10
7.9045,4.9313,-2.998,0,0,Infinity,0,0,10
7.9535,4.9013,-3.002,0,0,Infinity,0,0,10
8.0022,4.8713,-3.0021,0,0,Infinity,0,0,10
8.0507,4.8413,-2.994,0,0,Infinity,0,0,10
8.0987,4.8113,-3.0063,0,0,Infinity,0,0,10
8.1465,4.7813,-2.9981,0,0,Infinity,0,0,10
8.1941,4.7513,-2.9981,0,0,Infinity,0,0,10
8.2414,4.7212,-2.9981,0,0,Infinity,0,0,10
8.2882,4.6913,-3.0067,0,0,Infinity,0,0,10
8.3348,4.6613,-2.994,0,0,Infinity,0,0,10
8.3812,4.6313,-3.0025,0,0,Infinity,0,0,10
8.4272,4.6012,-2.9982,0,0,Infinity,0,0,10
8.4729,4.5712,-3.0026,0,0,Infinity,0,0,10
8.5183,4.5412,-2.9983,0,0,Infinity,0,0,10
8.5634,4.5113,-3.0027,0,0,Infinity,0,0,10
8.6082,4.4813,-2.9983,0,0,Infinity,0,0,10
8.6527,4.4513,-2.9983,0,0,Infinity,0,0,10
8.6969,4.4213,-3.0029,0,0,Infinity,0,0,10
8.7408,4.3913,-2.9984,0,0,Infinity,0,0,10
8.7845,4.3613,-2.9984,0,0,Infinity,0,0,10
8.8277,4.3313,-3.003,0,0,Infinity,0,0,10
8.8707,4.3013,-2.9984,0,0,Infinity,0,0,10
8.9135,4.2713,-2.9984,0,0,Infinity,0,0,10
8.9559,4.2413,-3.0032,0,0,Infinity,0,0,10
8.998,4.2113,-2.9985,0,0,Infinity,0,0,10
9.0399,4.1813,-2.9985,0,0,Infinity,0,0,10
9.0813,4.1513,-3.0033,0,0,Infinity,0,0,10
9.1225,4.1213,-2.9985,0,0,Infinity,0,0,10
9.1635,4.0913,-2.9985,0,0,Infinity,0,0,10
9.204,4.0613,-3.0035,0,0,Infinity,0,0,10
9.2445,4.0313,-2.9936,0,0,Infinity,0,0,10
9.2844,4.0013,-3.0086,0,0,Infinity,0,0,10
9.3241,3.9713,-2.9935,0,0,Infinity,0,0,10
9.3635,3.9413,-3.0036,0,0,Infinity,0,0,10
9.4026,3.9113,-2.9986,0,0,Infinity,0,0,10
9.4415,3.8813,-2.9986,0,0,Infinity,0,0,10
9.4799,3.8513,-3.0038,0,0,Infinity,0,0,10
9.5182,3.8213,-2.9934,0,0,Infinity,0,0,10
9.5562,3.7912,-3.0038,0,0,Infinity,0,0,10
9.5937,3.7612,-3.004,0,0,Infinity,0,0,10
9.6311,3.7312,-2.9933,0,0,Infinity,0,0,10
9.6681,3.7012,-3.004,0,0,Infinity,0,0,10
9.7048,3.6712,-2.9986,0,0,Infinity,0,0,10
9.7411,3.6412,-3.0041,0,0,Infinity,0,0,10
9.7773,3.6112,-2.9931,0,0,Infinity,0,0,10
9.8131,3.5812,-3.0042,0,0,Infinity,0,0,10
9.8487,3.5512,-2.9986,0,0,Infinity,0,0,10
9.8838,3.5212,-3.0043,0,0,Infinity,0,0,10
9.9188,3.4912,-2.9929,0,0,Infinity,0,0,10
9.9534,3.4612,-3.0044,0,0,Infinity,0,0,10
9.9877,3.4312,-2.9986,0,0,Infinity,0,0,10
10.0216,3.4013,-3.0045,0,0,Infinity,0,0,10
10.0554,3.3713,-2.9927,0,0,Infinity,0,0,10
10.0888,3.3412,-3.0046,0,0,Infinity,0,0,10
10.1219,3.3113,-2.9986,0,0,Infinity,0,0,10
10.1547,3.2812,-2.9986,0,0,Infinity,0,0,10
10.1872,3.2513,-3.0048,0,0,Infinity,0,0,10
10.2195,3.2212,-2.9924,0,0,Infinity,0,0,10
10.2514,3.1912,-3.0048,0,0,Infinity,0,0,10
10.283,3.1612,-2.9986,0,0,Infinity,0,0,10
10.3143,3.1312,-3.005,0,0,Infinity,0,0,10
10.3454,3.1012,-2.9921,0,0,Infinity,0,0,10
10.376,3.0712,-3.005,0,0,Infinity,0,0,10
10.4065,3.0412,-2.9986,0,0,Infinity,0,0,10
10.4366,3.0112,-2.9985,0,0,Infinity,0,0,10
10.4664,2.9812,-3.0053,0,0,Infinity,0,0,10
10.4958,2.9513,-2.9986,0,0,Infinity,0,0,10
10.525,2.9213,-2.9985,0,0,Infinity,0,0,10
10.554,2.8913,-2.9985,0,0,Infinity,0,0,10
10.5826,2.8612,-2.9984,0,0,Infinity,0,0,10
10.6109,2.8313,-3.0055,0,0,Infinity,0,0,10
10.639,2.8012,-2.9913,0,0,Infinity,0,0,10
10.6667,2.7712,-3.0056,0,0,Infinity,0,0,10
10.694,2.7412,-3.0058,0,0,Infinity,0,0,10
10.7212,2.7113,-2.9911,0,0,Infinity,0,0,10
10.748,2.6812,-3.0058,0,0,Infinity,0,0,10
10.7744,2.6513,-2.9984,0,0,Infinity,0,0,10
10.8007,2.6213,-2.9984,0,0,Infinity,0,0,10
10.8266,2.5913,-2.9983,0,0,Infinity,0,0,10
10.8522,2.5613,-3.0061,0,0,Infinity,0,0,10
10.8776,2.5312,-2.9904,0,0,Infinity,0,0,10
10.9026,2.5012,-3.0062,0,0,Infinity,0,0,10
10.9273,2.4712,-2.9982,0,0,Infinity,0,0,10
10.9517,2.4412,-3.0064,0,0,Infinity,0,0,10
10.9759,2.4112,-2.99,0,0,Infinity,0,0,10
10.9996,2.3812,-3.0065,0,0,Infinity,0,0,10
11.0232,2.3512,-2.9982,0,0,Infinity,0,0,10
11.0463,2.3212,-3.0068,0,0,Infinity,0,0,10
11.0693,2.2913,-2.9895,0,0,Infinity,0,0,10
11.0918,2.2612,-3.0069,0,0,Infinity,0,0,10
11.1141,2.2313,-2.9981,0,0,Infinity,0,0,10
11.1362,2.2013,-2.998,0,0,Infinity,0,0,10
11.1579,2.1712,-2.9979,0,0,Infinity,0,0,10
11.1793,2.1412,-3.0072,0,0,Infinity,0,0,10
11.2004,2.1113,-2.998,0,0,Infinity,0,0,10
11.2212,2.0813,-2.9979,0,0,Infinity,0,0,10
11.2417,2.0513,-2.9978,0,0,Infinity,0,0,10
11.262,2.0212,-2.9977,0,0,Infinity,0,0,10
11.2819,1.9912,-3.0077,0,0,Infinity,0,0,10
11.3015,1.9612,-2.9978,0,0,Infinity,0,0,10
11.3208,1.9312,-2.9977,0,0,Infinity,0,0,10
11.3398,1.9012,-3.0082,0,0,Infinity,0,0,10
11.3586,1.8712,-2.987,0,0,Infinity,0,0,10
11.377,1.8412,-3.0082,0,0,Infinity,0,0,10
11.3951,1.8112,-2.9975,0,0,Infinity,0,0,10
11.4129,1.7811,-2.9974,0,0,Infinity,0,0,10
11.4304,1.7512,-3.0088,0,0,Infinity,0,0,10
11.4476,1.7212,-2.9975,0,0,Infinity,0,0,10
11.4645,1.6913,-2.9973,0,0,Infinity,0,0,10
11.4811,1.6612,-2.9972,0,0,Infinity,0,0,10
11.4975,1.6311,-2.997,0,0,Infinity,0,0,10
11.5135,1.6011,-3.0094,0,0,Infinity,0,0,10
11.5292,1.5712,-2.9971,0,0,Infinity,0,0,10
11.5446,1.5411,-2.9969,0,0,Infinity,0,0,10
11.5596,1.5112,-3.0101,0,0,Infinity,0,0,10
11.5745,1.4812,-2.9835,0,0,Infinity,0,0,10
11.589,1.4511,-3.0102,0,0,Infinity,0,0,10
11.6033,1.4211,-2.9966,0,0,Infinity,0,0,10
11.6171,1.3912,-3.011,0,0,Infinity,0,0,10
11.6308,1.3612,-2.9821,0,0,Infinity,0,0,10
11.6441,1.3311,-3.0111,0,0,Infinity,0,0,10
11.6571,1.3011,-2.9963,0,0,Infinity,0,0,10
11.6698,1.2712,-3.012,0,0,Infinity,0,0,10
11.6822,1.2412,-2.9804,0,0,Infinity,0,0,10
11.6943,1.2111,-3.0121,0,0,Infinity,0,0,10
11.7062,1.1811,-2.9959,0,0,Infinity,0,0,10
11.7177,1.151,-2.9956,0,0,Infinity,0,0,10
11.7289,1.121,-3.0133,0,0,Infinity,0,0,10
11.7398,1.0911,-2.9958,0,0,Infinity,0,0,10
11.7504,1.0611,-2.9954,0,0,Infinity,0,0,10
11.7607,1.0311,-2.995,0,0,Infinity,0,0,10
11.7707,1.0011,-3.0148,0,0,Infinity,0,0,10
11.7804,0.9712,-2.9952,0,0,Infinity,0,0,10
11.7898,0.9412,-2.9948,0,0,Infinity,0,0,10
11.799,0.9111,-2.9943,0,0,Infinity,0,0,10
11.8077,0.8811,-3.0167,0,0,Infinity,0,0,10
11.8162,0.8512,-2.9946,0,0,Infinity,0,0,10
11.8245,0.8212,-2.994,0,0,Infinity,0,0,10
11.8324,0.7911,-2.9933,0,0,Infinity,0,0,10
11.84,0.7611,-3.0192,0,0,Infinity,0,0,10
11.8473,0.7313,-2.9937,0,0,Infinity,0,0,10
11.8543,0.7013,-2.9929,0,0,Infinity,0,0,10
11.8611,0.6711,-2.9919,0,0,Infinity,0,0,10
11.8674,0.6411,-3.0226,0,0,Infinity,0,0,10
11.8735,0.6112,-2.9924,0,0,Infinity,0,0,10
11.8794,0.5812,-2.9912,0,0,Infinity,0,0,10
11.8849,0.551,-2.9898,0,0,Infinity,0,0,10
11.8901,0.5209,-3.0274,0,0,Infinity,0,0,10
11.895,0.4911,-2.9905,0,0,Infinity,0,0,10
11.8997,0.461,-2.9887,0,0,Infinity,0,0,10
11.904,0.4306,-2.9863,0,0,Infinity,0,0,10
11.908,0.4005,-3.0346,0,0,Infinity,0,0,10
11.9117,0.3706,-2.9872,0,0,Infinity,0,0,10
11.9152,0.3404,-2.9838,0,0,Infinity,0,0,10
11.9182,0.3105,-3.0467,0,0,Infinity,0,0,10
11.921,0.2809,-2.9863,0,0,Infinity,0,0,10
11.9235,0.251,-2.9814,0,0,Infinity,0,0,10
11.9258,0.2206,-2.9736,0,0,Infinity,0,0,10
11.9276,0.1907,-3.0745,0,0,Infinity,0,0,10
11.9293,0.1599,-2.8549,0,0,Infinity,0,0,10
11.9305,0.13,-3.2614,0,0,Infinity,0,0,10
11.9316,0.1004,-2.8034,0,0,Infinity,0,0,10
11.9324,0.0667,-2.8287,0,0,Infinity,0,0,10
11.9328,0.0244,-2.5981,0,0,Infinity,0,0,10