0,0,0,179.9998,0,49.1825,0,0,10
-0.0008,-0.05,-3.0441,179.999,-0.0007,49.1799,0.001,0.061,10
-0.0012,-0.0612,-1.6504,179.9983,-0.0014,49.1766,0.0012,0.0305,10
-0.0021,-0.0853,-2.5075,179.9976,-0.0022,49.1706,0.0017,0.0521,10
-0.0029,-0.1117,-3.5785,179.9966,-0.0031,49.1654,0.0022,0.0703,10
-0.0045,-0.1402,-2.4361,179.9952,-0.0046,49.1542,0.0028,0.0498,10
-0.0062,-0.1734,-3.4824,179.9933,-0.0065,49.1431,0.0035,0.0681,10
-0.0082,-0.203,-2.9266,179.9911,-0.0086,49.1293,0.0041,0.0593,10
-0.0103,-0.2324,-3.3218,179.9887,-0.0111,49.1155,0.0046,0.0656,10
-0.0132,-0.2621,-2.699,179.9858,-0.0139,49.0958,0.0052,0.0554,10
-0.016,-0.2946,-3.318,179.9825,-0.0173,49.0761,0.0059,0.065,10
-0.0189,-0.3232,-3.2081,179.9791,-0.0207,49.0572,0.0065,0.0644,10
-0.0226,-0.3521,-2.757,179.9752,-0.0245,49.0323,0.0071,0.0569,10
-0.0263,-0.3837,-3.2716,179.9709,-0.0288,49.0067,0.0077,0.0643,10
-0.0304,-0.4133,-2.9743,179.9663,-0.0334,48.9793,0.0083,0.0608,10
-0.035,-0.4441,-3.0252,179.9613,-0.0385,48.9493,0.0089,0.0611,10
-0.0399,-0.4756,-3.0324,179.9557,-0.044,48.9152,0.0095,0.0614,10
-0.0448,-0.5067,-3.1984,179.95,-0.0498,48.8826,0.0102,0.064,10
-0.0502,-0.5365,-2.9865,179.9439,-0.0558,48.8468,0.0108,0.0615,10
-0.0559,-0.5672,-3.0332,179.9374,-0.0623,48.8084,0.0114,0.0617,10
-0.0617,-0.5978,-3.183,179.9307,-0.0691,48.7693,0.012,0.0641,10
-0.0678,-0.6272,-2.9886,179.9237,-0.0761,48.7284,0.0126,0.062,10
-0.0744,-0.6575,-3.0353,179.9162,-0.0836,48.6842,0.0133,0.0622,10
-0.0814,-0.6883,-3.0391,179.9082,-0.0915,48.6375,0.0139,0.0625,10
-0.0888,-0.7195,-3.0423,179.8998,-0.1,48.5875,0.0145,0.0628,10
-0.0961,-0.7506,-3.1666,179.8911,-0.1087,48.5383,0.0152,0.0646,10
-0.1039,-0.7805,-2.9997,179.8821,-0.1176,48.4859,0.0158,0.0631,10
-0.1121,-0.8112,-3.0432,179.8727,-0.1271,48.431,0.0164,0.0633,10
-0.1203,-0.842,-3.1602,179.863,-0.1368,48.3762,0.0171,0.0651,10
-0.1293,-0.8719,-2.8989,179.8528,-0.147,48.3163,0.0177,0.0624,10
-0.1383,-0.9037,-3.1951,179.8421,-0.1576,48.2559,0.0184,0.0655,10
-0.1477,-0.9339,-3.0066,179.8312,-0.1686,48.1936,0.019,0.0643,10
-0.1571,-0.9647,-3.1539,179.82,-0.1797,48.1315,0.0196,0.0659,10
-0.1673,-0.9945,-2.9095,179.8084,-0.1914,48.0629,0.0203,0.0636,10
-0.1775,-1.0262,-3.1902,179.7962,-0.2036,47.9959,0.021,0.0663,10
-0.1881,-1.0564,-3.0093,179.7838,-0.216,47.9244,0.0216,0.0654,10
-0.1987,-1.0871,-3.1495,179.7711,-0.2287,47.855,0.0223,0.0668,10
-0.2101,-1.1169,-2.918,179.7579,-0.2418,47.7787,0.0229,0.0649,10
-0.2215,-1.1485,-3.1869,179.7443,-0.2555,47.7032,0.0236,0.0674,10
-0.2333,-1.1786,-3.0117,179.7303,-0.2694,47.6246,0.0243,0.0666,10
-0.2454,-1.2094,-3.0536,179.7159,-0.2838,47.5443,0.0249,0.0669,10
-0.2576,-1.2403,-3.1456,179.7012,-0.2985,47.4636,0.0256,0.0683,10
-0.2702,-1.2701,-3.012,179.6863,-0.3135,47.3811,0.0263,0.0676,10
-0.2836,-1.3007,-2.9721,179.6706,-0.3292,47.2925,0.027,0.0671,10
-0.2965,-1.3325,-3.2762,179.6546,-0.3451,47.2073,0.0277,0.0703,10
-0.3103,-1.3617,-2.8897,179.6384,-0.3614,47.1172,0.0283,0.0677,10
-0.324,-1.3932,-3.1839,179.6217,-0.3781,47.026,0.029,0.0701,10
-0.3386,-1.4232,-2.9374,179.6044,-0.3953,46.9308,0.0297,0.0686,10
-0.3531,-1.4549,-3.1819,179.5867,-0.4131,46.8351,0.0304,0.0709,10
-0.368,-1.4853,-3.019,179.5687,-0.4311,46.7371,0.0311,0.0704,10
-0.3829,-1.5162,-3.1425,179.5504,-0.4494,46.6394,0.0319,0.0716,10
-0.3986,-1.546,-2.9417,179.5316,-0.4682,46.5371,0.0326,0.0704,10
-0.4143,-1.5777,-3.1822,179.5123,-0.4875,46.4343,0.0333,0.0725,10
-0.4304,-1.6079,-3.0208,179.4927,-0.5071,46.3301,0.034,0.0721,10
-0.4469,-1.6386,-3.063,179.4725,-0.5272,46.223,0.0347,0.0726,10
-0.4633,-1.6696,-3.1422,179.4522,-0.5476,46.1162,0.0355,0.0739,10
-0.4805,-1.6994,-2.948,179.4312,-0.5685,46.0043,0.0362,0.0728,10
-0.4977,-1.7311,-3.1826,179.4098,-0.59,45.8933,0.0369,0.0748,10
-0.5153,-1.7613,-3.024,179.3881,-0.6117,45.7789,0.0377,0.0746,10
-0.5333,-1.792,-3.0664,179.3658,-0.6339,45.6631,0.0384,0.0751,10
-0.5516,-1.8229,-3.0674,179.343,-0.6567,45.5439,0.0392,0.0757,10
-0.5699,-1.8539,-3.1428,179.32,-0.6798,45.4258,0.04,0.0769,10
-0.5886,-1.884,-3.0259,179.2966,-0.7031,45.3063,0.0407,0.0767,10
-0.6081,-1.9145,-2.9987,179.2725,-0.7273,45.1812,0.0415,0.0767,10
-0.6276,-1.9463,-3.1837,179.2478,-0.752,45.0558,0.0423,0.0787,10
-0.647,-1.9768,-3.1019,179.2231,-0.7767,44.9321,0.0431,0.0792,10
-0.6672,-2.0065,-2.9585,179.1978,-0.802,44.8029,0.0439,0.0785,10
-0.6877,-2.0379,-3.1138,179.1717,-0.828,44.6717,0.0447,0.0798,10
-0.7083,-2.0692,-3.1447,179.1454,-0.8544,44.5411,0.0455,0.0811,10
-0.7292,-2.0993,-3.0314,179.1187,-0.881,44.4085,0.0463,0.0811,10
-0.7504,-2.13,-3.0747,179.0915,-0.9082,44.2729,0.0471,0.0819,10
-0.7721,-2.1608,-3.0756,179.0637,-0.936,44.1361,0.0479,0.0825,10
-0.7941,-2.1917,-3.0766,179.0354,-0.9643,43.9975,0.0488,0.0831,10
-0.8164,-2.2227,-3.0776,179.0065,-0.9932,43.8565,0.0496,0.0839,10
-0.8388,-2.2539,-3.1477,178.9773,-1.0224,43.716,0.0504,0.0852,10
-0.8618,-2.2839,-2.9699,178.9476,-1.0522,43.5703,0.0513,0.0849,10
-0.8849,-2.3156,-3.1906,178.9173,-1.0825,43.4258,0.0522,0.0868,10
-0.9083,-2.3459,-3.038,178.8866,-1.1132,43.2796,0.053,0.0869,10
-0.932,-2.3767,-3.0817,178.8554,-1.1444,43.1306,0.0539,0.0878,10
-0.9561,-2.4076,-3.0828,178.8236,-1.1762,42.9811,0.0548,0.0885,10
-0.9806,-2.4385,-3.0838,178.7912,-1.2085,42.8289,0.0557,0.0894,10
-1.0054,-2.4695,-3.0848,178.7583,-1.2415,42.675,0.0566,0.0902,10
-1.0302,-2.5007,-3.1529,178.725,-1.2748,42.5218,0.0575,0.0916,10
-1.0556,-2.5307,-2.9784,178.6911,-1.3086,42.3643,0.0584,0.0914,10
-1.0811,-2.5625,-3.1971,178.6567,-1.3431,42.2075,0.0594,0.0934,10
-1.1069,-2.5928,-3.0449,178.6219,-1.3779,42.0487,0.0603,0.0938,10
-1.1334,-2.6234,-3.0256,178.5862,-1.4136,41.8861,0.0612,0.0942,10
-1.1599,-2.6553,-3.1994,178.5499,-1.4498,41.7244,0.0622,0.0962,10
-1.1867,-2.6857,-3.0483,178.5133,-1.4864,41.5601,0.0632,0.0968,10
-1.2139,-2.7166,-3.0929,178.4761,-1.5236,41.395,0.0641,0.0976,10
-1.2414,-2.7476,-3.0941,178.4383,-1.5614,41.228,0.0651,0.0987,10
-1.2692,-2.7786,-3.0953,178.3999,-1.5999,41.0597,0.0661,0.0997,10
-1.2973,-2.8096,-3.0965,178.3608,-1.6389,40.8895,0.0671,0.1008,10
-1.3258,-2.8406,-3.0977,178.3212,-1.6786,40.7176,0.0682,0.1019,10
-1.3542,-2.8719,-3.1638,178.2811,-1.7186,40.547,0.0692,0.1034,10
-1.3833,-2.902,-2.992,178.2405,-1.7593,40.3726,0.0702,0.1036,10
-1.4128,-2.9335,-3.1452,178.1989,-1.8009,40.1965,0.0713,0.1053,10
-1.4422,-2.9649,-3.167,178.1569,-1.8428,40.0213,0.0723,0.1069,10
-1.4723,-2.995,-2.9961,178.1144,-1.8854,39.8423,0.0734,0.1072,10
-1.5026,-3.0266,-3.1493,178.0709,-1.9289,39.6623,0.0745,0.1088,10
-1.533,-3.0581,-3.1706,178.027,-1.9728,39.4828,0.0756,0.1106,10
-1.564,-3.0882,-3.0002,177.9825,-2.0173,39.3007,0.0767,0.1107,10
-1.5953,-3.1199,-3.1537,177.937,-2.0627,39.116,0.0778,0.1128,10
-1.6266,-3.1514,-3.1744,177.8912,-2.1086,38.9329,0.079,0.1144,10
-1.6585,-3.1816,-3.0043,177.8446,-2.1551,38.7469,0.0801,0.1148,10
-1.6908,-3.2133,-3.1584,177.7972,-2.2026,38.5589,0.0813,0.1167,10
-1.723,-3.2448,-3.1786,177.7493,-2.2504,38.3721,0.0825,0.1186,10
-1.7558,-3.2749,-3.0084,177.7008,-2.299,38.1824,0.0837,0.119,10
-1.7889,-3.3066,-3.1634,177.6513,-2.3485,37.9909,0.0849,0.1211,10
-1.8224,-3.3379,-3.1197,177.6011,-2.3987,37.7991,0.0861,0.1224,10
-1.8561,-3.3691,-3.1213,177.5502,-2.4496,37.6056,0.0874,0.1241,10
-1.8901,-3.4003,-3.1229,177.4986,-2.5012,37.4119,0.0886,0.1255,10
-1.9244,-3.4316,-3.1246,177.4462,-2.5535,37.217,0.0899,0.1271,10
-1.959,-3.4628,-3.1262,177.3932,-2.6065,37.0209,0.0912,0.1287,10
-1.9938,-3.494,-3.1279,177.3395,-2.6603,36.8238,0.0925,0.1304,10
-2.0289,-3.5252,-3.1297,177.285,-2.7147,36.6264,0.0938,0.1319,10
-2.0647,-3.5561,-3.0699,177.2295,-2.7702,36.4253,0.0951,0.1335,10
-2.1004,-3.5883,-3.2429,177.1733,-2.8264,36.2265,0.0965,0.1358,10
-2.1367,-3.6187,-3.0265,177.1164,-2.8834,36.0243,0.0979,0.1369,10
-2.1733,-3.6506,-3.1839,177.0584,-2.9414,35.8209,0.0992,0.1393,10
-2.2101,-3.682,-3.1392,176.9997,-3.0001,35.6174,0.1007,0.1409,10
-2.2472,-3.7134,-3.1411,176.9402,-3.0596,35.4131,0.1021,0.1429,10
-2.2846,-3.7448,-3.1431,176.8799,-3.1198,35.2088,0.1035,0.1446,10
-2.3222,-3.7761,-3.1451,176.8189,-3.1809,35.0025,0.105,0.147,10
-2.3605,-3.8071,-3.0855,176.7568,-3.243,34.795,0.1065,0.1482,10
-2.399,-3.8391,-3.197,176.6936,-3.3061,34.5868,0.108,0.1508,10
-2.4377,-3.8707,-3.1517,176.6296,-3.3701,34.3779,0.1095,0.1529,10
-2.4767,-3.9022,-3.1539,176.5649,-3.4349,34.1684,0.1111,0.1551,10
-2.5159,-3.9336,-3.1561,176.4993,-3.5005,33.9584,0.1126,0.1573,10
-2.5557,-3.9647,-3.0966,176.4326,-3.5671,33.7469,0.1142,0.1589,10
-2.5954,-3.9972,-3.2726,176.3651,-3.6346,33.5362,0.1158,0.1622,10
-2.6356,-4.0277,-3.0516,176.2968,-3.703,33.3241,0.1175,0.1635,10
-2.6765,-4.0595,-3.1527,176.227,-3.7727,33.1091,0.1192,0.1661,10
-2.7172,-4.0921,-3.2802,176.1564,-3.8433,32.8958,0.1208,0.1693,10
-2.7585,-4.1227,-3.059,176.085,-3.9148,32.6809,0.1225,0.1708,10
-2.8,-4.1549,-3.2228,176.0124,-3.9874,32.4657,0.1243,0.1738,10
-2.8421,-4.1862,-3.1141,175.9386,-4.0612,32.2486,0.1261,0.176,10
-2.8841,-4.219,-3.292,175.8639,-4.1358,32.0336,0.1278,0.1792,10
-2.9266,-4.2497,-3.0685,175.7884,-4.2114,31.8165,0.1296,0.1813,10
-2.9696,-4.2816,-3.1722,175.7114,-4.2884,31.5976,0.1315,0.184,10
-3.0125,-4.3144,-3.3012,175.6334,-4.3663,31.3809,0.1334,0.1874,10
-3.056,-4.3452,-3.0764,175.5546,-4.4452,31.1621,0.1353,0.1896,10
-3.0999,-4.3771,-3.1814,175.4742,-4.5256,30.9418,0.1372,0.1926,10
-3.1438,-4.41,-3.3111,175.3929,-4.6069,30.7237,0.1391,0.1961,10
-3.1885,-4.4405,-3.0235,175.3103,-4.6895,30.5023,0.1411,0.1981,10
-3.233,-4.474,-3.369,175.2265,-4.7733,30.2831,0.1432,0.2022,10
-3.2781,-4.5049,-3.0909,175.1417,-4.8581,30.0625,0.1452,0.2046,10
-3.3233,-4.5374,-3.2612,175.0556,-4.9442,29.8418,0.1473,0.2084,10
-3.3691,-4.569,-3.1493,174.9682,-5.0315,29.6201,0.1494,0.2112,10
-3.4153,-4.6012,-3.205,174.8793,-5.1205,29.3977,0.1515,0.2143,10
-3.4614,-4.6343,-3.3366,174.7893,-5.2105,29.1768,0.1537,0.2187,10
-3.5083,-4.6649,-3.0442,174.698,-5.3018,28.954,0.1559,0.2208,10
-3.555,-4.6987,-3.3973,174.6053,-5.3945,28.7325,0.1582,0.2258,10
-3.6025,-4.7294,-3.0507,174.5113,-5.4885,28.5093,0.1605,0.228,10
-3.6502,-4.7628,-3.3406,174.4156,-5.5842,28.2858,0.1628,0.2329,10
-3.698,-4.7951,-3.2387,174.3188,-5.6809,28.064,0.1652,0.2361,10
-3.7463,-4.8269,-3.1782,174.2207,-5.7791,27.8411,0.1676,0.2398,10
-3.7948,-4.8598,-3.3008,174.1211,-5.8786,27.6186,0.17,0.2443,10
-3.8436,-4.8917,-3.186,174.0202,-5.9796,27.3962,0.1725,0.2475,10
-3.893,-4.9242,-3.2448,173.9174,-6.0823,27.1728,0.175,0.2518,10
-3.9427,-4.9568,-3.2493,173.8129,-6.1868,26.9489,0.1776,0.2559,10
-3.9926,-4.99,-3.3187,173.707,-6.2928,26.7261,0.1802,0.2606,10
-4.0426,-5.0225,-3.2686,173.5999,-6.3999,26.5044,0.1828,0.2647,10
-4.0934,-5.0541,-3.143,173.4909,-6.5088,26.2809,0.1855,0.2685,10
-4.1442,-5.088,-3.3887,173.3801,-6.6196,26.0587,0.1882,0.2736,10
-4.1952,-5.1206,-3.2827,173.2682,-6.7316,25.8374,0.191,0.2784,10
-4.2469,-5.1523,-3.1562,173.1543,-6.8454,25.6148,0.1938,0.2821,10
-4.2986,-5.1863,-3.4052,173.0386,-6.9611,25.3934,0.1967,0.2877,10
-4.3508,-5.2186,-3.2313,172.9213,-7.0784,25.172,0.1996,0.2922,10
-4.4034,-5.2515,-3.2933,172.8021,-7.1976,24.9507,0.2026,0.297,10
-4.4563,-5.2846,-3.2988,172.6809,-7.3188,24.7295,0.2056,0.3022,10
-4.5093,-5.3182,-3.3712,172.5582,-7.4416,24.5097,0.2087,0.3076,10
-4.563,-5.3501,-3.1858,172.4334,-7.5663,24.2892,0.2118,0.312,10
-4.6167,-5.3845,-3.4405,172.3067,-7.6931,24.0701,0.215,0.318,10
-4.6709,-5.4171,-3.263,172.1782,-7.8215,23.8512,0.2182,0.3233,10
-4.7253,-5.4503,-3.3272,172.0478,-7.952,23.633,0.2215,0.3285,10
-4.7804,-5.4832,-3.2663,171.9149,-8.0849,23.414,0.2249,0.334,10
-4.8356,-5.5178,-3.4661,171.78,-8.2198,23.197,0.2283,0.3401,10
-4.8911,-5.5507,-3.2864,171.6433,-8.3565,22.9805,0.2317,0.3456,10
-4.9469,-5.5842,-3.352,171.5045,-8.4953,22.7646,0.2352,0.3516,10
-5.003,-5.6177,-3.3585,171.3636,-8.6362,22.5496,0.2388,0.3576,10
-5.0595,-5.6513,-3.365,171.2205,-8.7793,22.3354,0.2424,0.3636,10
-5.1162,-5.685,-3.3717,171.0752,-8.9245,22.1221,0.2461,0.3698,10
-5.1736,-5.7182,-3.3097,170.9274,-9.0723,21.9089,0.2499,0.3755,10
-5.2309,-5.7532,-3.5163,170.7774,-9.2224,21.6974,0.2537,0.383,10
-5.2888,-5.7859,-3.2615,170.6251,-9.3746,21.4865,0.2576,0.3881,10
-5.347,-5.8205,-3.4611,170.4702,-9.5295,21.2765,0.2616,0.3952,10
-5.4058,-5.854,-3.3372,170.3127,-9.6871,21.0668,0.2656,0.4016,10
-5.4645,-5.8894,-3.547,170.1529,-9.8469,20.8595,0.2697,0.4088,10
-5.5238,-5.9223,-3.2885,169.9907,-10.0091,20.6525,0.2738,0.4151,10
-5.5834,-5.9572,-3.4919,169.8258,-10.1739,20.4471,0.278,0.4221,10
-5.6431,-5.9915,-3.4367,169.6586,-10.3412,20.2431,0.2823,0.429,10
-5.7034,-6.0252,-3.3732,169.4886,-10.5111,20.0399,0.2867,0.4356,10
-5.7642,-6.0598,-3.4447,169.3155,-10.6843,19.8374,0.2911,0.4429,10
-5.825,-6.0956,-3.5966,169.1399,-10.8599,19.6377,0.2956,0.4503,10
-5.8864,-6.1283,-3.2604,168.9615,-11.0383,19.4379,0.3002,0.4566,10
-5.9479,-6.165,-3.6784,168.7802,-11.2195,19.2408,0.3048,0.4651,10
-6.0101,-6.1978,-3.2747,168.5961,-11.4037,19.0441,0.3095,0.4709,10
-6.0724,-6.2341,-3.6227,168.4087,-11.5911,18.8494,0.3143,0.4788,10
-6.135,-6.269,-3.5006,168.2187,-11.781,18.6568,0.3192,0.4862,10
-6.198,-6.3034,-3.4352,168.0259,-11.9739,18.4658,0.3241,0.4928,10
-6.2611,-6.3233,-1.9935,167.8301,-12.1697,18.2769,0.3283,0.4171,10
-6.3245,-6.3268,-0.3536,167.6317,-12.368,18.0902,0.3317,0.3384,10
-6.3877,-6.331,-0.4241,167.4312,-12.5686,17.9067,0.3351,0.3402,10
-6.4511,-6.334,-0.2914,167.2285,-12.7712,17.7255,0.3385,0.3423,10
-6.5144,-6.3383,-0.4297,167.0237,-12.9761,17.5475,0.3419,0.3438,10
-6.5779,-6.3412,-0.2954,166.8167,-13.1831,17.3719,0.3454,0.3454,10
-6.6415,-6.3449,-0.3654,166.6071,-13.3927,17.1989,0.3489,0.3467,10
-6.705,-6.3492,-0.4366,166.3953,-13.6044,17.029,0.3523,0.3479,10
-6.7684,-6.3529,-0.37,166.1819,-13.8179,16.8624,0.3558,0.3489,10
-6.8319,-6.3559,-0.3012,165.9662,-14.0336,16.6984,0.3593,0.3499,10
-6.8955,-6.3597,-0.3719,165.748,-14.2518,16.537,0.3628,0.3504,10
-6.9593,-6.3634,-0.373,165.5272,-14.4726,16.3782,0.3663,0.3509,10
-7.0229,-6.3678,-0.4447,165.3042,-14.6955,16.2228,0.3698,0.3511,10
-7.0867,-6.3709,-0.3043,165.0791,-14.9206,16.0702,0.3734,0.3509,10
-7.1504,-6.3753,-0.4463,164.8519,-15.1478,15.921,0.3769,0.3504,10
-7.2141,-6.3784,-0.3039,164.6226,-15.3771,15.7745,0.3804,0.3501,10
-7.278,-6.3821,-0.3747,164.3908,-15.609,15.631,0.3838,0.3489,10
-7.3417,-6.3866,-0.4464,164.1569,-15.8429,15.491,0.3873,0.3476,10
-7.4058,-6.3889,-0.2299,163.9204,-16.0793,15.3534,0.3908,0.3462,10
-7.4697,-6.394,-0.516,163.6815,-16.3182,15.2193,0.3942,0.3443,10
-7.5335,-6.3977,-0.3711,163.4411,-16.5587,15.0888,0.3976,0.3419,10
-7.5976,-6.4,-0.2234,163.1981,-16.8016,14.961,0.401,0.3392,10
-7.6616,-6.4051,-0.5114,162.9528,-17.047,14.8367,0.4044,0.3363,10
-7.7257,-6.408,-0.2901,162.7055,-17.2942,14.7157,0.4077,0.3326,10
-7.7898,-6.4116,-0.3595,162.4559,-17.5439,14.598,0.411,0.3287,10
-7.854,-6.4152,-0.3556,162.204,-17.7958,14.4837,0.4143,0.3243,10
-7.9183,-6.4187,-0.3512,161.9497,-18.05,14.3727,0.4174,0.3193,10
-7.9824,-6.4229,-0.4202,161.6937,-18.306,14.2656,0.4206,0.314,10
-8.0466,-6.4255,-0.2671,161.4359,-18.5638,14.162,0.4237,0.308,10
-8.1109,-6.4289,-0.3347,161.176,-18.8238,14.0619,0.4267,0.3016,10
-8.1752,-6.4322,-0.328,160.914,-19.0858,13.9656,0.4296,0.2943,10
-8.2396,-6.4354,-0.3206,160.6499,-19.3499,13.8729,0.4325,0.2868,10
-8.304,-6.4385,-0.3126,160.3838,-19.6159,13.7841,0.4353,0.2786,10
-8.3685,-6.4415,-0.3038,160.1158,-19.8839,13.6991,0.438,0.2697,10
-8.4328,-6.4452,-0.3687,159.8464,-20.1534,13.6184,0.4406,0.26,10
-8.4974,-6.4466,-0.1362,159.5752,-20.4246,13.5415,0.4431,0.2498,10
-8.5618,-6.4508,-0.4215,159.3022,-20.6975,13.469,0.4455,0.2389,10
-8.6265,-6.4519,-0.1137,159.0276,-20.9721,13.4005,0.4477,0.2273,10
-8.691,-6.4559,-0.3968,158.7514,-21.2483,13.3365,0.4499,0.2148,10
-8.7555,-6.4575,-0.1612,158.4742,-21.5255,13.2771,0.4519,0.2017,10
-8.8201,-6.4597,-0.221,158.1957,-21.8041,13.2222,0.4538,0.1875,10
-8.8847,-6.4618,-0.2058,157.9158,-22.084,13.1721,0.4555,0.1727,10
-8.9493,-6.4637,-0.1897,157.6347,-22.3651,13.1268,0.4571,0.1574,10
-9.014,-6.4654,-0.1726,157.3525,-22.6472,13.0865,0.4585,0.1408,10
-9.0786,-6.4669,-0.1546,157.0694,-22.9304,13.0513,0.4597,0.1235,10
-9.1433,-6.4683,-0.1356,156.7854,-23.2144,13.0215,0.4608,0.105,10
-9.208,-6.4695,-0.1156,156.5007,-23.4991,12.9971,0.4616,0.0866,10
-9.2728,-6.4704,-0.0946,156.2153,-23.7845,12.9785,0.4623,0.0661,10
-9.3375,-6.4711,-0.0726,155.9295,-24.0703,12.9658,0.4627,0.0453,10
-9.4023,-6.4716,-0.0496,155.6433,-24.3564,12.9592,0.463,0.0236,10
-9.4669,-6.4726,-0.0966,155.3574,-24.6424,12.9591,0.463,0.0006,10
-9.5317,-6.4712,0.1414,155.0714,-24.9284,12.9656,0.4628,-0.0233,10
-9.5963,-6.4723,-0.1155,154.7855,-25.2142,12.9789,0.4623,-0.0475,10
-9.6611,-6.4704,0.1927,154.4999,-25.4999,12.9996,0.4615,-0.0734,10
-9.7257,-6.471,-0.0581,154.2147,-25.7851,13.0277,0.4605,-0.1,10
-9.7905,-6.4685,0.2479,153.9301,-26.0696,13.0639,0.4593,-0.1271,10
-9.8551,-6.4685,0.0038,153.6463,-26.3535,13.1083,0.4577,-0.1559,10
-9.9198,-6.466,0.2405,153.3639,-26.6359,13.1617,0.4559,-0.1856,10
-9.9844,-6.464,0.2039,153.0826,-26.9172,13.2241,0.4537,-0.2153,10
-10.049,-6.4616,0.2371,152.8026,-27.1972,13.2965,0.4512,-0.2469,10
-10.1137,-6.4589,0.2712,152.5242,-27.4756,13.3794,0.4484,-0.2793,10
-10.1781,-6.4565,0.2422,152.2479,-27.7519,13.473,0.4453,-0.312,10
-10.2427,-6.4518,0.4699,151.9735,-28.0263,13.5786,0.4419,-0.3459,10
-10.3072,-6.4493,0.2522,151.7013,-28.2985,13.6966,0.4381,-0.3809,10
-10.3716,-6.4445,0.4798,151.4318,-28.5679,13.828,0.4339,-0.4163,10
-10.4361,-6.4399,0.4543,151.1649,-28.8348,13.9738,0.4294,-0.4524,10
-10.5005,-6.435,0.4931,150.9009,-29.0989,14.1353,0.4245,-0.4901,10
-10.5647,-6.4303,0.4747,150.6402,-29.3596,14.313,0.4192,-0.5273,10
-10.629,-6.4239,0.6327,150.3832,-29.6166,14.5091,0.4135,-0.5667,10
-10.6932,-6.4178,0.6133,150.1296,-29.8701,14.7248,0.4075,-0.6052,10
-10.7573,-6.4118,0.5998,149.8802,-30.1196,14.9617,0.401,-0.6456,10
-10.8213,-6.4043,0.7523,149.635,-30.3647,15.2218,0.3942,-0.6851,10
-10.8852,-6.3974,0.6853,149.3944,-30.6053,15.5071,0.3869,-0.7264,10
-10.9491,-6.3891,0.8335,149.1586,-30.8412,15.8207,0.3792,-0.7671,10
-11.0129,-6.3809,0.8211,148.9275,-31.0723,16.166,0.3711,-0.8094,10
-11.0766,-6.3727,0.8154,148.7016,-31.2982,16.545,0.3626,-0.8507,10
-11.1403,-6.3632,0.9556,148.4812,-31.5186,16.9633,0.3537,-0.8935,10
-11.2038,-6.3541,0.9023,148.2665,-31.7332,17.4238,0.3444,-0.9349,10
-11.2674,-6.3438,1.0365,148.0578,-31.9419,17.934,0.3346,-0.9785,10
-11.3307,-6.3339,0.9887,147.8553,-32.1444,18.4984,0.3243,-1.0205,10
-11.3939,-6.3231,1.076,147.6595,-32.3402,19.1246,0.3137,-1.0626,10
-11.4569,-6.312,1.1166,147.4707,-32.5291,19.8223,0.3027,-1.1058,10
-11.52,-6.3,1.1934,147.2887,-32.7111,20.6036,0.2912,-1.1473,10
